# epoch  line-search objective  step  its  ok
5314    0.21223680E-01    0.1000E+01    1   T
5315    0.21221816E-01    0.5000E+00    2   T
5316    0.21212783E-01    0.1000E+01    1   T
5317    0.21208875E-01    0.1000E+01    1   T
5318    0.21204419E-01    0.1000E+01    1   T
5319    0.21198895E-01    0.1000E+01    1   T
5320    0.21193608E-01    0.5000E+00    2   T
5321    0.21184318E-01    0.1000E+01    1   T
5322    0.21179012E-01    0.1000E+01    1   T
5323    0.21174168E-01    0.1000E+01    1   T
5324    0.21166600E-01    0.1000E+01    1   T
5325    0.21152326E-01    0.1000E+01    1   T
5326    0.21146362E-01    0.1000E+01    1   T
5327    0.21135228E-01    0.1000E+01    1   T
5328    0.21130409E-01    0.1000E+01    1   T
5329    0.21123401E-01    0.1000E+01    1   T
5330    0.21120887E-01    0.1000E+01    1   T
5331    0.21106849E-01    0.1000E+01    1   T
5332    0.21100496E-01    0.1000E+01    1   T
5333    0.21092548E-01    0.1000E+01    1   T
5334    0.21084816E-01    0.1000E+01    1   T
5335    0.21076953E-01    0.1000E+01    1   T
5336    0.21067627E-01    0.1000E+01    1   T
5337    0.21061772E-01    0.1000E+01    1   T
5338    0.21052252E-01    0.1000E+01    1   T
5339    0.21049501E-01    0.1000E+01    1   T
5340    0.21041708E-01    0.1000E+01    1   T
5341    0.21036946E-01    0.1000E+01    1   T
5342    0.21031934E-01    0.1000E+01    1   T
5343    0.21026926E-01    0.1000E+01    1   T
5344    0.21022255E-01    0.1000E+01    1   T
5345    0.21018252E-01    0.1000E+01    1   T
5346    0.21013827E-01    0.1000E+01    1   T
5347    0.21008250E-01    0.1000E+01    1   T
5348    0.21004899E-01    0.1000E+01    1   T
5349    0.20997914E-01    0.1000E+01    1   T
5350    0.20995559E-01    0.1000E+01    1   T
5351    0.20991708E-01    0.1000E+01    1   T
5352    0.20986954E-01    0.1000E+01    1   T
5353    0.20985292E-01    0.1000E+01    1   T
5354    0.20974453E-01    0.1000E+01    1   T
5355    0.20970014E-01    0.1000E+01    1   T
5356    0.20961326E-01    0.1000E+01    1   T
5357    0.20949801E-01    0.1000E+01    1   T
5358    0.20943508E-01    0.1000E+01    1   T
5359    0.20918624E-01    0.1000E+01    1   T
5360    0.20909605E-01    0.1000E+01    1   T
5361    0.20898569E-01    0.1000E+01    1   T
5362    0.20887395E-01    0.1000E+01    1   T
5363    0.20882306E-01    0.2500E+00    3   T
5364    0.20870995E-01    0.1000E+01    1   T
5365    0.20864067E-01    0.1000E+01    1   T
5366    0.20849537E-01    0.1000E+01    1   T
5367    0.20838120E-01    0.1000E+01    1   T
5368    0.20823216E-01    0.1000E+01    1   T
5369    0.20810002E-01    0.1000E+01    1   T
5370    0.20794046E-01    0.1000E+01    1   T
5371    0.20782606E-01    0.1000E+01    1   T
5372    0.20772629E-01    0.1000E+01    1   T
5373    0.20768403E-01    0.1000E+01    1   T
5374    0.20762745E-01    0.1000E+01    1   T
5375    0.20760436E-01    0.1000E+01    1   T
5376    0.20756221E-01    0.1000E+01    1   T
5377    0.20750046E-01    0.1000E+01    1   T
5378    0.20738329E-01    0.1000E+01    1   T
5379    0.20734097E-01    0.1000E+01    1   T
5380    0.20715206E-01    0.1000E+01    1   T
5381    0.20708377E-01    0.1000E+01    1   T
5382    0.20701248E-01    0.1000E+01    1   T
5383    0.20692503E-01    0.1000E+01    1   T
5384    0.20677149E-01    0.1000E+01    1   T
5385    0.20668319E-01    0.1000E+01    1   T
5386    0.20658848E-01    0.1000E+01    1   T
5387    0.20655024E-01    0.1000E+01    1   T
5388    0.20649794E-01    0.1000E+01    1   T
5389    0.20640512E-01    0.1000E+01    1   T
5390    0.20631540E-01    0.1000E+01    1   T
5391    0.20623944E-01    0.1000E+01    1   T
5392    0.20620009E-01    0.5000E+00    2   T
5393    0.20612705E-01    0.1000E+01    1   T
5394    0.20605520E-01    0.1000E+01    1   T
5395    0.20591222E-01    0.1000E+01    1   T
5396    0.20581235E-01    0.1000E+01    1   T
5397    0.20573437E-01    0.1000E+01    1   T
5398    0.20563356E-01    0.1000E+01    1   T
5399    0.20555223E-01    0.1000E+01    1   T
5400    0.20549179E-01    0.1000E+01    1   T
5401    0.20541449E-01    0.1000E+01    1   T
5402    0.20536101E-01    0.1000E+01    1   T
5403    0.20527548E-01    0.1000E+01    1   T
5404    0.20520790E-01    0.1000E+01    1   T
5405    0.20512596E-01    0.1000E+01    1   T
5406    0.20496876E-01    0.1000E+01    1   T
5407    0.20496846E-01    0.1000E+01    1   T
5408    0.20475885E-01    0.1000E+01    1   T
5409    0.20471386E-01    0.1000E+01    1   T
5410    0.20462335E-01    0.1000E+01    1   T
5411    0.20447046E-01    0.1000E+01    1   T
5412    0.20425031E-01    0.1000E+01    1   T
5413    0.20414250E-01    0.1000E+01    1   T
5414    0.20396928E-01    0.1000E+01    1   T
5415    0.20390168E-01    0.1000E+01    1   T
5416    0.20384189E-01    0.1000E+01    1   T
5417    0.20376942E-01    0.1000E+01    1   T
5418    0.20370766E-01    0.1000E+01    1   T
5419    0.20363822E-01    0.1000E+01    1   T
5420    0.20354878E-01    0.1000E+01    1   T
5421    0.20342142E-01    0.1000E+01    1   T
5422    0.20327337E-01    0.1000E+01    1   T
5423    0.20317004E-01    0.1000E+01    1   T
5424    0.20300082E-01    0.1000E+01    1   T
5425    0.20287855E-01    0.1000E+01    1   T
5426    0.20272558E-01    0.1000E+01    1   T
5427    0.20265201E-01    0.1000E+01    1   T
5428    0.20254564E-01    0.1000E+01    1   T
5429    0.20252197E-01    0.1000E+01    1   T
5430    0.20243593E-01    0.1000E+01    1   T
5431    0.20231057E-01    0.1000E+01    1   T
5432    0.20225965E-01    0.5000E+00    2   T
5433    0.20214936E-01    0.1000E+01    1   T
5434    0.20209065E-01    0.1000E+01    1   T
5435    0.20203312E-01    0.1000E+01    1   T
5436    0.20195922E-01    0.1000E+01    1   T
5437    0.20188689E-01    0.1000E+01    1   T
5438    0.20180111E-01    0.1000E+01    1   T
5439    0.20171189E-01    0.1000E+01    1   T
5440    0.20168002E-01    0.5000E+00    2   T
5441    0.20159489E-01    0.1000E+01    1   T
5442    0.20155694E-01    0.1000E+01    1   T
5443    0.20151452E-01    0.1000E+01    1   T
5444    0.20144510E-01    0.1000E+01    1   T
5445    0.20135688E-01    0.1000E+01    1   T
5446    0.20127155E-01    0.1000E+01    1   T
5447    0.20123681E-01    0.1000E+01    1   T
5448    0.20119204E-01    0.1000E+01    1   T
5449    0.20114077E-01    0.1000E+01    1   T
5450    0.20108723E-01    0.1000E+01    1   T
5451    0.20097242E-01    0.1000E+01    1   T
5452    0.20090094E-01    0.1000E+01    1   T
5453    0.20081731E-01    0.1000E+01    1   T
5454    0.20072770E-01    0.1000E+01    1   T
5455    0.20058264E-01    0.1000E+01    1   T
5456    0.20049770E-01    0.1000E+01    1   T
5457    0.20041557E-01    0.1000E+01    1   T
5458    0.20036872E-01    0.1000E+01    1   T
5459    0.20026601E-01    0.1000E+01    1   T
5460    0.20019914E-01    0.5000E+00    2   T
5461    0.20006416E-01    0.1000E+01    1   T
5462    0.19997727E-01    0.1000E+01    1   T
5463    0.19990903E-01    0.1000E+01    1   T
5464    0.19981199E-01    0.1000E+01    1   T
5465    0.19975594E-01    0.1000E+01    1   T
5466    0.19963318E-01    0.1000E+01    1   T
5467    0.19956281E-01    0.1000E+01    1   T
5468    0.19946139E-01    0.1000E+01    1   T
5469    0.19936131E-01    0.1000E+01    1   T
5470    0.19926075E-01    0.1000E+01    1   T
5471    0.19918908E-01    0.1000E+01    1   T
5472    0.19911701E-01    0.1000E+01    1   T
5473    0.19904841E-01    0.1000E+01    1   T
5474    0.19894157E-01    0.1000E+01    1   T
5475    0.19890338E-01    0.1000E+01    1   T
5476    0.19881466E-01    0.1000E+01    1   T
5477    0.19876300E-01    0.1000E+01    1   T
5478    0.19869767E-01    0.1000E+01    1   T
5479    0.19860779E-01    0.1000E+01    1   T
5480    0.19852473E-01    0.1000E+01    1   T
5481    0.19847480E-01    0.1000E+01    1   T
5482    0.19841915E-01    0.1000E+01    1   T
5483    0.19837690E-01    0.1000E+01    1   T
5484    0.19829678E-01    0.1000E+01    1   T
5485    0.19817489E-01    0.1000E+01    1   T
5486    0.19802143E-01    0.1000E+01    1   T
5487    0.19799008E-01    0.2500E+00    3   T
5488    0.19793770E-01    0.1000E+01    1   T
5489    0.19788195E-01    0.1000E+01    1   T
5490    0.19775265E-01    0.1000E+01    1   T
5491    0.19759968E-01    0.1000E+01    1   T
5492    0.19742929E-01    0.1000E+01    1   T
5493    0.19732381E-01    0.1000E+01    1   T
5494    0.19722607E-01    0.1000E+01    1   T
5495    0.19718390E-01    0.1000E+01    1   T
5496    0.19711433E-01    0.1000E+01    1   T
5497    0.19698063E-01    0.1000E+01    1   T
5498    0.19694928E-01    0.5000E+00    2   T
5499    0.19685671E-01    0.1000E+01    1   T
5500    0.19681339E-01    0.1000E+01    1   T
5501    0.19676278E-01    0.1000E+01    1   T
5502    0.19666665E-01    0.1000E+01    1   T
5503    0.19663111E-01    0.2500E+00    3   T
5504    0.19654684E-01    0.1000E+01    1   T
5505    0.19649414E-01    0.1000E+01    1   T
5506    0.19642547E-01    0.1000E+01    1   T
5507    0.19631881E-01    0.1000E+01    1   T
5508    0.19627760E-01    0.5000E+00    2   T
5509    0.19617670E-01    0.1000E+01    1   T
5510    0.19612519E-01    0.1000E+01    1   T
5511    0.19606796E-01    0.1000E+01    1   T
5512    0.19600817E-01    0.1000E+01    1   T
5513    0.19596087E-01    0.1000E+01    1   T
5514    0.19589514E-01    0.1000E+01    1   T
5515    0.19583127E-01    0.1000E+01    1   T
5516    0.19574614E-01    0.1000E+01    1   T
5517    0.19563542E-01    0.1000E+01    1   T
5518    0.19558507E-01    0.1000E+01    1   T
5519    0.19548848E-01    0.1000E+01    1   T
5520    0.19543800E-01    0.1000E+01    1   T
5521    0.19538093E-01    0.1000E+01    1   T
5522    0.19529542E-01    0.1000E+01    1   T
5523    0.19523000E-01    0.1000E+01    1   T
5524    0.19513868E-01    0.1000E+01    1   T
5525    0.19507229E-01    0.1000E+01    1   T
5526    0.19499443E-01    0.1000E+01    1   T
5527    0.19493903E-01    0.1000E+01    1   T
5528    0.19484197E-01    0.1000E+01    1   T
5529    0.19480373E-01    0.1000E+01    1   T
5530    0.19477418E-01    0.1000E+01    1   T
5531    0.19473661E-01    0.1000E+01    1   T
5532    0.19468639E-01    0.1000E+01    1   T
5533    0.19461926E-01    0.1000E+01    1   T
5534    0.19459183E-01    0.1000E+01    1   T
5535    0.19454845E-01    0.1000E+01    1   T
5536    0.19447851E-01    0.1000E+01    1   T
5537    0.19439775E-01    0.1000E+01    1   T
5538    0.19430933E-01    0.1000E+01    1   T
5539    0.19420511E-01    0.1000E+01    1   T
5540    0.19413983E-01    0.1000E+01    1   T
5541    0.19411084E-01    0.1000E+01    1   T
5542    0.19404887E-01    0.1000E+01    1   T
5543    0.19399126E-01    0.1000E+01    1   T
5544    0.19392428E-01    0.1000E+01    1   T
5545    0.19388277E-01    0.1000E+01    1   T
5546    0.19380466E-01    0.1000E+01    1   T
5547    0.19378915E-01    0.1000E+01    1   T
5548    0.19375470E-01    0.1000E+01    1   T
5549    0.19368746E-01    0.1000E+01    1   T
5550    0.19359380E-01    0.1000E+01    1   T
5551    0.19352343E-01    0.5000E+00    2   T
5552    0.19339761E-01    0.1000E+01    1   T
5553    0.19333355E-01    0.1000E+01    1   T
5554    0.19328024E-01    0.1000E+01    1   T
5555    0.19323614E-01    0.1000E+01    1   T
5556    0.19318329E-01    0.1000E+01    1   T
5557    0.19312266E-01    0.1000E+01    1   T
5558    0.19306524E-01    0.1000E+01    1   T
5559    0.19301206E-01    0.1000E+01    1   T
5560    0.19289487E-01    0.1000E+01    1   T
5561    0.19283871E-01    0.5000E+00    2   T
5562    0.19278162E-01    0.1000E+01    1   T
5563    0.19274237E-01    0.1000E+01    1   T
5564    0.19270540E-01    0.1000E+01    1   T
5565    0.19260671E-01    0.1000E+01    1   T
5566    0.19255670E-01    0.5000E+00    2   T
5567    0.19248396E-01    0.1000E+01    1   T
5568    0.19242788E-01    0.1000E+01    1   T
5569    0.19237972E-01    0.1000E+01    1   T
5570    0.19233659E-01    0.1000E+01    1   T
5571    0.19224455E-01    0.1000E+01    1   T
5572    0.19221276E-01    0.1000E+01    1   T
5573    0.19218183E-01    0.1000E+01    1   T
5574    0.19216785E-01    0.5000E+00    2   T
5575    0.19214001E-01    0.1000E+01    1   T
5576    0.19208564E-01    0.1000E+01    1   T
5577    0.19204613E-01    0.1000E+01    1   T
5578    0.19198874E-01    0.1000E+01    1   T
5579    0.19193876E-01    0.5000E+00    2   T
5580    0.19186196E-01    0.1000E+01    1   T
5581    0.19178672E-01    0.1000E+01    1   T
5582    0.19172429E-01    0.1000E+01    1   T
5583    0.19170168E-01    0.1000E+01    1   T
5584    0.19161006E-01    0.1000E+01    1   T
5585    0.19156241E-01    0.1000E+01    1   T
5586    0.19150573E-01    0.1000E+01    1   T
5587    0.19143860E-01    0.1000E+01    1   T
5588    0.19141392E-01    0.2500E+00    3   T
5589    0.19132916E-01    0.1000E+01    1   T
5590    0.19128949E-01    0.1000E+01    1   T
5591    0.19125314E-01    0.1000E+01    1   T
5592    0.19120874E-01    0.1000E+01    1   T
5593    0.19112744E-01    0.1000E+01    1   T
5594    0.19109924E-01    0.5000E+00    2   T
5595    0.19103716E-01    0.1000E+01    1   T
5596    0.19098997E-01    0.1000E+01    1   T
5597    0.19093193E-01    0.1000E+01    1   T
5598    0.19084503E-01    0.1000E+01    1   T
5599    0.19082801E-01    0.5000E+00    2   T
5600    0.19074486E-01    0.1000E+01    1   T
5601    0.19070950E-01    0.1000E+01    1   T
5602    0.19066816E-01    0.1000E+01    1   T
5603    0.19061819E-01    0.1000E+01    1   T
5604    0.19056173E-01    0.1000E+01    1   T
5605    0.19051321E-01    0.1000E+01    1   T
5606    0.19048051E-01    0.1000E+01    1   T
5607    0.19044725E-01    0.1000E+01    1   T
5608    0.19042280E-01    0.5000E+00    2   T
5609    0.19038163E-01    0.1000E+01    1   T
5610    0.19035831E-01    0.1000E+01    1   T
5611    0.19028727E-01    0.1000E+01    1   T
5612    0.19020595E-01    0.1000E+01    1   T
5613    0.19019848E-01    0.5000E+00    2   T
5614    0.19009003E-01    0.1000E+01    1   T
5615    0.19005905E-01    0.1000E+01    1   T
5616    0.19003824E-01    0.1000E+01    1   T
5617    0.19001825E-01    0.1000E+01    1   T
5618    0.19001129E-01    0.2500E+00    3   T
5619    0.18998111E-01    0.1000E+01    1   T
5620    0.18996160E-01    0.1000E+01    1   T
5621    0.18994727E-01    0.1000E+01    1   T
5622    0.18992751E-01    0.1000E+01    1   T
5623    0.18987366E-01    0.1000E+01    1   T
5624    0.18984245E-01    0.5000E+00    2   T
5625    0.18977950E-01    0.1000E+01    1   T
5626    0.18973295E-01    0.1000E+01    1   T
5627    0.18967967E-01    0.1000E+01    1   T
5628    0.18964133E-01    0.1000E+01    1   T
5629    0.18957399E-01    0.1000E+01    1   T
5630    0.18953665E-01    0.1000E+01    1   T
5631    0.18950590E-01    0.1000E+01    1   T
5632    0.18946972E-01    0.1000E+01    1   T
5633    0.18941880E-01    0.1000E+01    1   T
5634    0.18934897E-01    0.1000E+01    1   T
5635    0.18929088E-01    0.1000E+01    1   T
5636    0.18923602E-01    0.1000E+01    1   T
5637    0.18919525E-01    0.1000E+01    1   T
5638    0.18912843E-01    0.1000E+01    1   T
5639    0.18911537E-01    0.1000E+01    1   T
5640    0.18905945E-01    0.1000E+01    1   T
5641    0.18903566E-01    0.1000E+01    1   T
5642    0.18901277E-01    0.1000E+01    1   T
5643    0.18897754E-01    0.1000E+01    1   T
5644    0.18891368E-01    0.1000E+01    1   T
5645    0.18884426E-01    0.1000E+01    1   T
5646    0.18880175E-01    0.1000E+01    1   T
5647    0.18877202E-01    0.1000E+01    1   T
5648    0.18873965E-01    0.1000E+01    1   T
5649    0.18867418E-01    0.1000E+01    1   T
5650    0.18867197E-01    0.5000E+00    2   T
5651    0.18862343E-01    0.1000E+01    1   T
5652    0.18861108E-01    0.1000E+01    1   T
5653    0.18859292E-01    0.1000E+01    1   T
5654    0.18856323E-01    0.1000E+01    1   T
5655    0.18855981E-01    0.1000E+01    1   T
5656    0.18849814E-01    0.1000E+01    1   T
5657    0.18847380E-01    0.1000E+01    1   T
5658    0.18842683E-01    0.1000E+01    1   T
5659    0.18837515E-01    0.1000E+01    1   T
5660    0.18835212E-01    0.1000E+01    1   T
5661    0.18829859E-01    0.1000E+01    1   T
5662    0.18828679E-01    0.1000E+01    1   T
5663    0.18825563E-01    0.1000E+01    1   T
5664    0.18820511E-01    0.1000E+01    1   T
5665    0.18815644E-01    0.1000E+01    1   T
5666    0.18811488E-01    0.1000E+01    1   T
5667    0.18807517E-01    0.1000E+01    1   T
5668    0.18802796E-01    0.1000E+01    1   T
5669    0.18797988E-01    0.1000E+01    1   T
5670    0.18794683E-01    0.1000E+01    1   T
5671    0.18792452E-01    0.1000E+01    1   T
5672    0.18787064E-01    0.1000E+01    1   T
5673    0.18781077E-01    0.1000E+01    1   T
5674    0.18777506E-01    0.5000E+00    2   T
5675    0.18770103E-01    0.1000E+01    1   T
5676    0.18765772E-01    0.1000E+01    1   T
5677    0.18762236E-01    0.1000E+01    1   T
5678    0.18756835E-01    0.1000E+01    1   T
5679    0.18749828E-01    0.1000E+01    1   T
5680    0.18741889E-01    0.1000E+01    1   T
5681    0.18736596E-01    0.1000E+01    1   T
5682    0.18729218E-01    0.1000E+01    1   T
5683    0.18725536E-01    0.1000E+01    1   T
5684    0.18719165E-01    0.1000E+01    1   T
5685    0.18710690E-01    0.1000E+01    1   T
5686    0.18705990E-01    0.1000E+01    1   T
5687    0.18698847E-01    0.1000E+01    1   T
5688    0.18691307E-01    0.1000E+01    1   T
5689    0.18687035E-01    0.1000E+01    1   T
5690    0.18682760E-01    0.1000E+01    1   T
5691    0.18677274E-01    0.1000E+01    1   T
5692    0.18670480E-01    0.1000E+01    1   T
5693    0.18665632E-01    0.1000E+01    1   T
5694    0.18656463E-01    0.1000E+01    1   T
5695    0.18653723E-01    0.1000E+01    1   T
5696    0.18645578E-01    0.1000E+01    1   T
5697    0.18640480E-01    0.1000E+01    1   T
5698    0.18634561E-01    0.1000E+01    1   T
5699    0.18630048E-01    0.1000E+01    1   T
5700    0.18622615E-01    0.1000E+01    1   T
5701    0.18615208E-01    0.1000E+01    1   T
5702    0.18614375E-01    0.5000E+00    2   T
5703    0.18607066E-01    0.1000E+01    1   T
5704    0.18603384E-01    0.1000E+01    1   T
5705    0.18597494E-01    0.1000E+01    1   T
5706    0.18591271E-01    0.1000E+01    1   T
5707    0.18582198E-01    0.1000E+01    1   T
5708    0.18576271E-01    0.1000E+01    1   T
5709    0.18567929E-01    0.1000E+01    1   T
5710    0.18563640E-01    0.1000E+01    1   T
